Setup title,"I/V dark_-0.2 to 0.2V"
0.3,4.92803E-05
0.299,4.86609E-05
0.298,4.80595E-05
0.297,4.74601E-05
0.296,4.68648E-05
0.295,4.62839E-05
0.294,4.57061E-05
0.293,4.51269E-05
0.292,4.45642E-05
0.291,4.40092E-05
0.29,4.34558E-05
0.289,4.29234E-05
0.288,4.23884E-05
0.287,4.18538E-05
0.286,4.13267E-05
0.285,4.08058E-05
0.284,4.02973E-05
0.283,3.97924E-05
0.282,3.92887E-05
0.281,3.87926E-05
0.28,3.83039E-05
0.279,3.78191E-05
0.278,3.73372E-05
0.277,3.68767E-05
0.276,3.64122E-05
0.275,3.59495E-05
0.274,3.54906E-05
0.273,3.50401E-05
0.272,3.45922E-05
0.271,3.41514E-05
0.27,3.37166E-05
0.269,3.32855E-05
0.268,3.28559E-05
0.267,3.24395E-05
0.266,3.20257E-05
0.265,3.16225E-05
0.264,3.12158E-05
0.263,3.0811E-05
0.262,3.04154E-05
0.261,3.00276E-05
0.26,2.96388E-05
0.259,2.92577E-05
0.258,2.88815E-05
0.257,2.85088E-05
0.256,2.81427E-05
0.255,2.77767E-05
0.254,2.74178E-05
0.253,2.70602E-05
0.252,2.67169E-05
0.251,2.63701E-05
0.25,2.60253E-05
0.249,2.56882E-05
0.248,2.53515E-05
0.247,2.50216E-05
0.246,2.46973E-05
0.245,2.43738E-05
0.244,2.40509E-05
0.243,2.37362E-05
0.242,2.34267E-05
0.241,2.31185E-05
0.24,2.28204E-05
0.239,2.25201E-05
0.238,2.22232E-05
0.237,2.19318E-05
0.236,2.16449E-05
0.235,2.1358E-05
0.234,2.1075E-05
0.233,2.07966E-05
0.232,2.05236E-05
0.231,2.0249E-05
0.23,1.99777E-05
0.229,1.97153E-05
0.228,1.94511E-05
0.227,1.91916E-05
0.226,1.89347E-05
0.225,1.86855E-05
0.224,1.8436E-05
0.223,1.81879E-05
0.222,1.79463E-05
0.221,1.77043E-05
0.22,1.74668E-05
0.219,1.72327E-05
0.218,1.70064E-05
0.217,1.67795E-05
0.216,1.65532E-05
0.215,1.63292E-05
0.214,1.61075E-05
0.213,1.5888E-05
0.212,1.56719E-05
0.211,1.54627E-05
0.21,1.52503E-05
0.209,1.50429E-05
0.208,1.48404E-05
0.207,1.46387E-05
0.206,1.44377E-05
0.205,1.42411E-05
0.204,1.40502E-05
0.203,1.38584E-05
0.202,1.36676E-05
0.201,1.34792E-05
0.2,1.3291E-05
0.199,1.31092E-05
0.198,1.29315E-05
0.197,1.27535E-05
0.196,1.25786E-05
0.195,1.24052E-05
0.194,1.22318E-05
0.193,1.20638E-05
0.192,1.18955E-05
0.191,1.17352E-05
0.19,1.15714E-05
0.189,1.14114E-05
0.188,1.12521E-05
0.187,1.10973E-05
0.186,1.09397E-05
0.185,1.07866E-05
0.184,1.06382E-05
0.183,1.04909E-05
0.182,1.03449E-05
0.181,1.01993E-05
0.18,1.00564E-05
0.179,9.9137E-06
0.178,9.77519E-06
0.177,9.63895E-06
0.176,9.50214E-06
0.175,9.36737E-06
0.174,9.23604E-06
0.173,9.10537E-06
0.172,8.97576E-06
0.171,8.84776E-06
0.17,8.72342E-06
0.169,8.59851E-06
0.168,8.47663E-06
0.167,8.35618E-06
0.166,8.23621E-06
0.165,8.11765E-06
0.164,8.00276E-06
0.163,7.88926E-06
0.162,7.77585E-06
0.161,7.66444E-06
0.16,7.55487E-06
0.159,7.44556E-06
0.158,7.33926E-06
0.157,7.23483E-06
0.156,7.13023E-06
0.155,7.027E-06
0.154,6.92553E-06
0.153,6.82526E-06
0.152,6.72509E-06
0.151,6.62716E-06
0.15,6.53088E-06
0.149,6.43588E-06
0.148,6.34189E-06
0.147,6.24911E-06
0.146,6.1587E-06
0.145,6.06869E-06
0.144,5.98094E-06
0.143,5.89415E-06
0.142,5.80704E-06
0.141,5.72161E-06
0.14,5.63802E-06
0.139,5.5555E-06
0.138,5.47231E-06
0.137,5.39095E-06
0.136,5.31008E-06
0.135,5.23155E-06
0.134,5.15358E-06
0.133,5.07644E-06
0.132,5.00218E-06
0.131,4.92664E-06
0.13,4.85226E-06
0.129,4.78045E-06
0.128,4.70847E-06
0.127,4.63825E-06
0.126,4.56653E-06
0.125,4.49703E-06
0.124,4.42942E-06
0.123,4.36152E-06
0.122,4.29423E-06
0.121,4.2287E-06
0.12,4.16298E-06
0.119,4.10041E-06
0.118,4.03677E-06
0.117,3.97469E-06
0.116,3.91234E-06
0.115,3.85192E-06
0.114,3.79259E-06
0.113,3.73243E-06
0.112,3.67405E-06
0.111,3.61623E-06
0.11,3.55919E-06
0.109,3.50222E-06
0.108,3.44604E-06
0.107,3.39236E-06
0.106,3.33827E-06
0.105,3.28537E-06
0.104,3.23192E-06
0.103,3.17956E-06
0.102,3.12757E-06
0.101,3.07684E-06
0.1,3.02633E-06
0.099,2.97687E-06
0.098,2.92747E-06
0.097,2.87881E-06
0.096,2.83065E-06
0.095,2.78401E-06
0.094,2.73802E-06
0.093,2.69145E-06
0.092,2.646E-06
0.091,2.60059E-06
0.09,2.55566E-06
0.089,2.51204E-06
0.088,2.46853E-06
0.087,2.42539E-06
0.086,2.3827E-06
0.085,2.34031E-06
0.084,2.29837E-06
0.083,2.25753E-06
0.082,2.21795E-06
0.081,2.17786E-06
0.08,2.13839E-06
0.079,2.09949E-06
0.078,2.06084E-06
0.077,2.0224E-06
0.076,1.98443E-06
0.075,1.94708E-06
0.074,1.91074E-06
0.073,1.87427E-06
0.072,1.83822E-06
0.071,1.80229E-06
0.07,1.76736E-06
0.069,1.73208E-06
0.068,1.6976E-06
0.067,1.66374E-06
0.066,1.6297E-06
0.065,1.59619E-06
0.064,1.56301E-06
0.063,1.53037E-06
0.062,1.49809E-06
0.061,1.46654E-06
0.06,1.43471E-06
0.059,1.40322E-06
0.058,1.3723E-06
0.057,1.34146E-06
0.056,1.31088E-06
0.055,1.28099E-06
0.054,1.2518E-06
0.053,1.22237E-06
0.052,1.19328E-06
0.051,1.16415E-06
0.05,1.1357E-06
0.049,1.10756E-06
0.048,1.07931E-06
0.047,1.05203E-06
0.046,1.025023E-06
0.045,9.9795E-07
0.044,9.70915E-07
0.043,9.44519E-07
0.042,9.18126E-07
0.041,8.92389E-07
0.04,8.66368E-07
0.039,8.40925E-07
0.038,8.15424E-07
0.037,7.90315E-07
0.036,7.65444E-07
0.035,7.40804E-07
0.034,7.1663E-07
0.033,6.92401E-07
0.032,6.68268E-07
0.031,6.44449E-07
0.03,6.208E-07
0.029,5.97415E-07
0.028,5.7476E-07
0.027,5.51785E-07
0.026,5.2892E-07
0.025,5.06449E-07
0.024,4.83992E-07
0.023,4.61774E-07
0.022,4.39698E-07
0.021,4.18275E-07
0.02,3.96804E-07
0.019,3.7525E-07
0.018,3.5387E-07
0.017,3.32827E-07
0.016,3.11749E-07
0.015,2.91072E-07
0.014,2.70843E-07
0.013,2.50393E-07
0.012,2.30129E-07
0.011,2.0999E-07
0.01,1.90018E-07
0.009,1.70211E-07
0.008,1.50914E-07
0.007,1.3144E-07
0.006,1.12065E-07
0.005,9.2857E-08
0.004,7.37399E-08
0.003,5.48116E-08
0.002,3.60113E-08
0.001,1.77169E-08
0,-7.772E-10
-0.001,-1.91469E-08
-0.002,-3.7393E-08
-0.003,-5.55102E-08
-0.004,-7.34855E-08
-0.005,-9.13338E-08
-0.006,-1.09068E-07
-0.007,-1.26736E-07
-0.008,-1.44287E-07
-0.009,-1.61714E-07
-0.01,-1.78637E-07
-0.011,-1.95813E-07
-0.012,-2.12872E-07
-0.013,-2.29823E-07
-0.014,-2.46677E-07
-0.015,-2.6342E-07
-0.016,-2.80129E-07
-0.017,-2.96684E-07
-0.018,-3.13096E-07
-0.019,-3.29426E-07
-0.02,-3.45661E-07
-0.021,-3.61829E-07
-0.022,-3.77811E-07
-0.023,-3.93473E-07
-0.024,-4.09353E-07
-0.025,-4.2499E-07
-0.026,-4.40668E-07
-0.027,-4.56275E-07
-0.028,-4.71822E-07
-0.029,-4.87186E-07
-0.03,-5.0256E-07
-0.031,-5.17712E-07
-0.032,-5.32874E-07
-0.033,-5.48059E-07
-0.034,-5.63089E-07
-0.035,-5.78056E-07
-0.036,-5.92648E-07
-0.037,-6.07459E-07
-0.038,-6.22055E-07
-0.039,-6.3672E-07
-0.04,-6.51081E-07
-0.041,-6.65532E-07
-0.042,-6.7989E-07
-0.043,-6.94183E-07
-0.044,-7.08427E-07
-0.045,-7.22714E-07
-0.046,-7.36902E-07
-0.047,-7.51128E-07
-0.048,-7.649E-07
-0.049,-7.78731E-07
-0.05,-7.92703E-07
-0.051,-8.06676E-07
-0.052,-8.20464E-07
-0.053,-8.34198E-07
-0.054,-8.47736E-07
-0.055,-8.61532E-07
-0.056,-8.74867E-07
-0.057,-8.88257E-07
-0.058,-9.01824E-07
-0.059,-9.15254E-07
-0.06,-9.28779E-07
-0.061,-9.41892E-07
-0.062,-9.54855E-07
-0.063,-9.67977E-07
-0.064,-9.81085E-07
-0.065,-9.9431E-07
-0.066,-1.007443E-06
-0.067,-1.020513E-06
-0.068,-1.033143E-06
-0.069,-1.04628E-06
-0.07,-1.05933E-06
-0.071,-1.072199E-06
-0.072,-1.085152E-06
-0.073,-1.097761E-06
-0.074,-1.110199E-06
-0.075,-1.122776E-06
-0.076,-1.13523E-06
-0.077,-1.14782E-06
-0.078,-1.16027E-06
-0.079,-1.17275E-06
-0.08,-1.18512E-06
-0.081,-1.19769E-06
-0.082,-1.21012E-06
-0.083,-1.2221E-06
-0.084,-1.23417E-06
-0.085,-1.24687E-06
-0.086,-1.25912E-06
-0.087,-1.27156E-06
-0.088,-1.28405E-06
-0.089,-1.29576E-06
-0.09,-1.30779E-06
-0.091,-1.31951E-06
-0.092,-1.33152E-06
-0.093,-1.3438E-06
-0.094,-1.35557E-06
-0.095,-1.36748E-06
-0.096,-1.37936E-06
-0.097,-1.39126E-06
-0.098,-1.4028E-06
-0.099,-1.41464E-06
-0.1,-1.42647E-06
-0.101,-1.43809E-06
-0.102,-1.44976E-06
-0.103,-1.46137E-06
-0.104,-1.47324E-06
-0.105,-1.4848E-06
-0.106,-1.49603E-06
-0.107,-1.50759E-06
-0.108,-1.5192E-06
-0.109,-1.53087E-06
-0.11,-1.54244E-06
-0.111,-1.55375E-06
-0.112,-1.56536E-06
-0.113,-1.57649E-06
-0.114,-1.58774E-06
-0.115,-1.59899E-06
-0.116,-1.61016E-06
-0.117,-1.62097E-06
-0.118,-1.63269E-06
-0.119,-1.64373E-06
-0.12,-1.65456E-06
-0.121,-1.66558E-06
-0.122,-1.67677E-06
-0.123,-1.68803E-06
-0.124,-1.69904E-06
-0.125,-1.71007E-06
-0.126,-1.7213E-06
-0.127,-1.73219E-06
-0.128,-1.74293E-06
-0.129,-1.75381E-06
-0.13,-1.76502E-06
-0.131,-1.77599E-06
-0.132,-1.78654E-06
-0.133,-1.79742E-06
-0.134,-1.80826E-06
-0.135,-1.81924E-06
-0.136,-1.83054E-06
-0.137,-1.84165E-06
-0.138,-1.85205E-06
-0.139,-1.86301E-06
-0.14,-1.87383E-06
-0.141,-1.88453E-06
-0.142,-1.89499E-06
-0.143,-1.90593E-06
-0.144,-1.91638E-06
-0.145,-1.92684E-06
-0.146,-1.93757E-06
-0.147,-1.948E-06
-0.148,-1.95863E-06
-0.149,-1.96898E-06
-0.15,-1.97944E-06
-0.151,-1.99016E-06
-0.152,-2.00116E-06
-0.153,-2.01095E-06
-0.154,-2.02155E-06
-0.155,-2.03219E-06
-0.156,-2.04287E-06
-0.157,-2.05332E-06
-0.158,-2.064E-06
-0.159,-2.07452E-06
-0.16,-2.08451E-06
-0.161,-2.09543E-06
-0.162,-2.10526E-06
-0.163,-2.11537E-06
-0.164,-2.12584E-06
-0.165,-2.136E-06
-0.166,-2.14608E-06
-0.167,-2.15654E-06
-0.168,-2.1666E-06
-0.169,-2.17747E-06
-0.17,-2.18774E-06
-0.171,-2.19777E-06
-0.172,-2.20815E-06
-0.173,-2.21843E-06
-0.174,-2.22851E-06
-0.175,-2.23886E-06
-0.176,-2.24904E-06
-0.177,-2.25965E-06
-0.178,-2.27005E-06
-0.179,-2.28036E-06
-0.18,-2.28969E-06
-0.181,-2.3002E-06
-0.182,-2.31012E-06
-0.183,-2.31998E-06
-0.184,-2.33015E-06
-0.185,-2.33959E-06
-0.186,-2.34988E-06
-0.187,-2.36001E-06
-0.188,-2.36976E-06
-0.189,-2.37966E-06
-0.19,-2.38996E-06
-0.191,-2.40001E-06
-0.192,-2.41015E-06
-0.193,-2.41991E-06
-0.194,-2.43021E-06
-0.195,-2.4403E-06
-0.196,-2.4503E-06
-0.197,-2.46011E-06
-0.198,-2.4697E-06
-0.199,-2.47928E-06
-0.2,-2.48871E-06
-0.201,-2.49892E-06
-0.202,-2.50845E-06
-0.203,-2.51819E-06
-0.204,-2.52819E-06
-0.205,-2.53781E-06
-0.206,-2.54819E-06
-0.207,-2.55804E-06
-0.208,-2.56728E-06
-0.209,-2.57687E-06
-0.21,-2.58673E-06
-0.211,-2.59688E-06
-0.212,-2.60639E-06
-0.213,-2.6164E-06
-0.214,-2.62573E-06
-0.215,-2.63621E-06
-0.216,-2.64641E-06
-0.217,-2.65575E-06
-0.218,-2.66546E-06
-0.219,-2.67498E-06
-0.22,-2.68466E-06
-0.221,-2.69388E-06
-0.222,-2.70293E-06
-0.223,-2.71216E-06
-0.224,-2.72193E-06
-0.225,-2.73104E-06
-0.226,-2.74084E-06
-0.227,-2.75064E-06
-0.228,-2.76063E-06
-0.229,-2.76992E-06
-0.23,-2.77954E-06
-0.231,-2.7891E-06
-0.232,-2.79878E-06
-0.233,-2.80853E-06
-0.234,-2.8179E-06
-0.235,-2.8275E-06
-0.236,-2.83702E-06
-0.237,-2.84669E-06
-0.238,-2.85623E-06
-0.239,-2.86609E-06
-0.24,-2.87551E-06
-0.241,-2.88465E-06
-0.242,-2.8941E-06
-0.243,-2.9035E-06
-0.244,-2.91285E-06
-0.245,-2.92198E-06
-0.246,-2.93158E-06
-0.247,-2.94117E-06
-0.248,-2.95068E-06
-0.249,-2.95994E-06
-0.25,-2.96982E-06
-0.251,-2.97802E-06
-0.252,-2.98731E-06
-0.253,-2.99698E-06
-0.254,-3.0065E-06
-0.255,-3.01638E-06
-0.256,-3.0262E-06
-0.257,-3.03456E-06
-0.258,-3.04457E-06
-0.259,-3.05356E-06
-0.26,-3.0638E-06
-0.261,-3.07366E-06
-0.262,-3.08235E-06
-0.263,-3.09262E-06
-0.264,-3.10192E-06
-0.265,-3.11095E-06
-0.266,-3.11986E-06
-0.267,-3.12897E-06
-0.268,-3.1379E-06
-0.269,-3.14715E-06
-0.27,-3.15663E-06
-0.271,-3.16648E-06
-0.272,-3.17587E-06
-0.273,-3.18549E-06
-0.274,-3.19377E-06
-0.275,-3.20296E-06
-0.276,-3.21221E-06
-0.277,-3.22209E-06
-0.278,-3.23097E-06
-0.279,-3.24062E-06
-0.28,-3.24905E-06
-0.281,-3.25837E-06
-0.282,-3.2676E-06
-0.283,-3.27626E-06
-0.284,-3.28549E-06
-0.285,-3.29433E-06
-0.286,-3.30298E-06
-0.287,-3.3129E-06
-0.288,-3.32117E-06
-0.289,-3.32983E-06
-0.29,-3.33866E-06
-0.291,-3.34789E-06
-0.292,-3.35743E-06
-0.293,-3.36703E-06
-0.294,-3.37591E-06
-0.295,-3.38531E-06
-0.296,-3.39466E-06
-0.297,-3.40454E-06
-0.298,-3.41358E-06
-0.299,-3.42225E-06
-0.3,-3.43075E-06
-0.301,-3.43993E-06
-0.302,-3.44877E-06
-0.303,-3.45831E-06
-0.304,-3.46763E-06
-0.305,-3.47637E-06
-0.306,-3.48469E-06
-0.307,-3.49426E-06
-0.308,-3.50387E-06
-0.309,-3.51264E-06
-0.31,-3.52203E-06
-0.311,-3.53035E-06
-0.312,-3.54035E-06
-0.313,-3.54951E-06
-0.314,-3.55773E-06
-0.315,-3.56637E-06
-0.316,-3.5754E-06
-0.317,-3.58419E-06
-0.318,-3.59396E-06
-0.319,-3.60282E-06
-0.32,-3.61111E-06
-0.321,-3.62105E-06
-0.322,-3.63031E-06
-0.323,-3.63973E-06
-0.324,-3.64825E-06
-0.325,-3.65774E-06
-0.326,-3.66619E-06
-0.327,-3.67439E-06
-0.328,-3.68301E-06
-0.329,-3.69206E-06
-0.33,-3.7009E-06
-0.331,-3.70999E-06
-0.332,-3.71858E-06
-0.333,-3.727E-06
-0.334,-3.73614E-06
-0.335,-3.74451E-06
-0.336,-3.75342E-06
-0.337,-3.76237E-06
-0.338,-3.771E-06
-0.339,-3.77956E-06
-0.34,-3.78794E-06
-0.341,-3.79708E-06
-0.342,-3.80556E-06
-0.343,-3.81396E-06
-0.344,-3.8225E-06
-0.345,-3.8316E-06
-0.346,-3.84157E-06
-0.347,-3.85028E-06
-0.348,-3.85931E-06
-0.349,-3.86745E-06
-0.35,-3.87635E-06
-0.351,-3.88541E-06
-0.352,-3.89491E-06
-0.353,-3.90337E-06
-0.354,-3.9117E-06
-0.355,-3.92111E-06
-0.356,-3.92979E-06
-0.357,-3.93876E-06
-0.358,-3.94671E-06
-0.359,-3.95592E-06
-0.36,-3.96433E-06
-0.361,-3.97316E-06
-0.362,-3.98223E-06
-0.363,-3.99142E-06
-0.364,-4E-06
-0.365,-4.00858E-06
-0.366,-4.01682E-06
-0.367,-4.02475E-06
-0.368,-4.03339E-06
-0.369,-4.04288E-06
-0.37,-4.05135E-06
-0.371,-4.0592E-06
-0.372,-4.06805E-06
-0.373,-4.07747E-06
-0.374,-4.08601E-06
-0.375,-4.09441E-06
-0.376,-4.10355E-06
-0.377,-4.11153E-06
-0.378,-4.1216E-06
-0.379,-4.13073E-06
-0.38,-4.13923E-06
-0.381,-4.14722E-06
-0.382,-4.15633E-06
-0.383,-4.16417E-06
-0.384,-4.17279E-06
-0.385,-4.1825E-06
-0.386,-4.19151E-06
-0.387,-4.20081E-06
-0.388,-4.20866E-06
-0.389,-4.21692E-06
-0.39,-4.22444E-06
-0.391,-4.23373E-06
-0.392,-4.24125E-06
-0.393,-4.24997E-06
-0.394,-4.25772E-06
-0.395,-4.26559E-06
-0.396,-4.27536E-06
-0.397,-4.28418E-06
-0.398,-4.29213E-06
-0.399,-4.3014E-06
-0.4,-4.30993E-06
