Setup title,"I/V dark_-0.2 to 0.2V"
0.216,1.65108E-05
0.215,1.62869E-05
0.214,1.60681E-05
0.213,1.5851E-05
0.212,1.56355E-05
0.211,1.54282E-05
0.21,1.52169E-05
0.209,1.50104E-05
0.208,1.48041E-05
0.207,1.4601E-05
0.206,1.44016E-05
0.205,1.42066E-05
0.204,1.40148E-05
0.203,1.38248E-05
0.202,1.36357E-05
0.201,1.34476E-05
0.2,1.32613E-05
0.199,1.30789E-05
0.198,1.29044E-05
0.197,1.27248E-05
0.196,1.25496E-05
0.195,1.23762E-05
0.194,1.22049E-05
0.193,1.20379E-05
0.192,1.18704E-05
0.191,1.17093E-05
0.19,1.15484E-05
0.189,1.13863E-05
0.188,1.12277E-05
0.187,1.10705E-05
0.186,1.09171E-05
0.185,1.07648E-05
0.184,1.06161E-05
0.183,1.04667E-05
0.182,1.03223E-05
0.181,1.01777E-05
0.18,1.00367E-05
0.179,9.892E-06
0.178,9.75458E-06
0.177,9.61992E-06
0.176,9.48246E-06
0.175,9.34909E-06
0.174,9.21782E-06
0.173,9.08694E-06
0.172,8.95837E-06
0.171,8.83059E-06
0.17,8.70771E-06
0.169,8.58351E-06
0.168,8.46114E-06
0.167,8.34102E-06
0.166,8.22351E-06
0.165,8.10581E-06
0.164,7.99153E-06
0.163,7.87742E-06
0.162,7.76334E-06
0.161,7.65333E-06
0.16,7.54291E-06
0.159,7.43496E-06
0.158,7.32909E-06
0.157,7.22532E-06
0.156,7.12114E-06
0.155,7.01839E-06
0.154,6.91637E-06
0.153,6.8164E-06
0.152,6.71808E-06
0.151,6.61879E-06
0.15,6.52183E-06
0.149,6.42721E-06
0.148,6.33385E-06
0.147,6.24125E-06
0.146,6.14939E-06
0.145,6.0587E-06
0.144,5.97154E-06
0.143,5.88352E-06
0.142,5.7979E-06
0.141,5.71268E-06
0.14,5.62906E-06
0.139,5.54463E-06
0.138,5.46324E-06
0.137,5.3819E-06
0.136,5.30237E-06
0.135,5.22289E-06
0.134,5.14462E-06
0.133,5.06844E-06
0.132,4.99304E-06
0.131,4.91898E-06
0.13,4.84548E-06
0.129,4.77326E-06
0.128,4.70137E-06
0.127,4.6304E-06
0.126,4.56049E-06
0.125,4.49122E-06
0.124,4.42328E-06
0.123,4.35576E-06
0.122,4.28833E-06
0.121,4.22333E-06
0.12,4.15794E-06
0.119,4.09572E-06
0.118,4.0328E-06
0.117,3.96989E-06
0.116,3.90773E-06
0.115,3.84721E-06
0.114,3.78695E-06
0.113,3.72766E-06
0.112,3.66912E-06
0.111,3.61139E-06
0.11,3.55431E-06
0.109,3.49851E-06
0.108,3.44265E-06
0.107,3.38862E-06
0.106,3.33407E-06
0.105,3.28035E-06
0.104,3.22746E-06
0.103,3.17586E-06
0.102,3.12438E-06
0.101,3.07342E-06
0.1,3.02374E-06
0.099,2.97316E-06
0.098,2.92378E-06
0.097,2.87633E-06
0.096,2.82816E-06
0.095,2.78159E-06
0.094,2.73488E-06
0.093,2.68852E-06
0.092,2.64269E-06
0.091,2.59701E-06
0.09,2.55244E-06
0.089,2.508E-06
0.088,2.4645E-06
0.087,2.42196E-06
0.086,2.37916E-06
0.085,2.3368E-06
0.084,2.29563E-06
0.083,2.25497E-06
0.082,2.21562E-06
0.081,2.17558E-06
0.08,2.13594E-06
0.079,2.09701E-06
0.078,2.05808E-06
0.077,2.0198E-06
0.076,1.98194E-06
0.075,1.94446E-06
0.074,1.90801E-06
0.073,1.87167E-06
0.072,1.83569E-06
0.071,1.79994E-06
0.07,1.76482E-06
0.069,1.7298E-06
0.068,1.6951E-06
0.067,1.66158E-06
0.066,1.62742E-06
0.065,1.59447E-06
0.064,1.56145E-06
0.063,1.529E-06
0.062,1.49626E-06
0.061,1.46498E-06
0.06,1.43319E-06
0.059,1.40169E-06
0.058,1.37085E-06
0.057,1.33995E-06
0.056,1.30954E-06
0.055,1.27953E-06
0.054,1.25043E-06
0.053,1.22087E-06
0.052,1.19171E-06
0.051,1.16297E-06
0.05,1.13453E-06
0.049,1.10623E-06
0.048,1.07822E-06
0.047,1.05108E-06
0.046,1.02369E-06
0.045,9.96651E-07
0.044,9.69534E-07
0.043,9.42794E-07
0.042,9.16591E-07
0.041,8.91048E-07
0.04,8.65182E-07
0.039,8.39596E-07
0.038,8.14362E-07
0.037,7.89097E-07
0.036,7.64232E-07
0.035,7.39645E-07
0.034,7.15466E-07
0.033,6.91089E-07
0.032,6.67113E-07
0.031,6.43327E-07
0.03,6.19863E-07
0.029,5.96503E-07
0.028,5.73622E-07
0.027,5.50737E-07
0.026,5.27945E-07
0.025,5.05442E-07
0.024,4.83125E-07
0.023,4.60996E-07
0.022,4.38992E-07
0.021,4.17541E-07
0.02,3.95907E-07
0.019,3.7454E-07
0.018,3.53238E-07
0.017,3.32182E-07
0.016,3.11276E-07
0.015,2.90615E-07
0.014,2.70426E-07
0.013,2.50115E-07
0.012,2.29848E-07
0.011,2.09724E-07
0.01,1.89772E-07
0.009,1.69992E-07
0.008,1.50714E-07
0.007,1.31206E-07
0.006,1.11894E-07
0.005,9.2732E-08
0.004,7.36483E-08
0.003,5.47646E-08
0.002,3.59859E-08
0.001,1.77119E-08
0,-7.344E-10
-0.001,-1.91132E-08
-0.002,-3.73374E-08
-0.003,-5.5429E-08
-0.004,-7.33762E-08
-0.005,-9.12087E-08
-0.006,-1.08971E-07
-0.007,-1.2655E-07
-0.008,-1.44124E-07
-0.009,-1.61419E-07
-0.01,-1.78354E-07
-0.011,-1.95484E-07
-0.012,-2.12526E-07
-0.013,-2.29427E-07
-0.014,-2.46262E-07
-0.015,-2.62986E-07
-0.016,-2.79583E-07
-0.017,-2.96133E-07
-0.018,-3.12524E-07
-0.019,-3.2883E-07
-0.02,-3.45049E-07
-0.021,-3.61115E-07
-0.022,-3.77249E-07
-0.023,-3.92685E-07
-0.024,-4.08561E-07
-0.025,-4.24303E-07
-0.026,-4.39828E-07
-0.027,-4.5541E-07
-0.028,-4.71003E-07
-0.029,-4.86316E-07
-0.03,-5.01644E-07
-0.031,-5.16971E-07
-0.032,-5.32085E-07
-0.033,-5.47097E-07
-0.034,-5.6217E-07
-0.035,-5.77029E-07
-0.036,-5.91578E-07
-0.037,-6.06394E-07
-0.038,-6.21201E-07
-0.039,-6.35814E-07
-0.04,-6.50307E-07
-0.041,-6.64955E-07
-0.042,-6.79232E-07
-0.043,-6.93674E-07
-0.044,-7.08008E-07
-0.045,-7.22284E-07
-0.046,-7.36354E-07
-0.047,-7.5054E-07
-0.048,-7.64402E-07
-0.049,-7.77997E-07
-0.05,-7.91783E-07
-0.051,-8.05604E-07
-0.052,-8.19557E-07
-0.053,-8.33365E-07
-0.054,-8.47023E-07
-0.055,-8.60448E-07
-0.056,-8.74128E-07
-0.057,-8.87877E-07
-0.058,-9.01186E-07
-0.059,-9.14355E-07
-0.06,-9.27962E-07
-0.061,-9.4087E-07
-0.062,-9.53909E-07
-0.063,-9.67371E-07
-0.064,-9.80556E-07
-0.065,-9.93643E-07
-0.066,-1.006499E-06
-0.067,-1.019599E-06
-0.068,-1.032536E-06
-0.069,-1.045694E-06
-0.07,-1.058298E-06
-0.071,-1.071102E-06
-0.072,-1.084003E-06
-0.073,-1.096757E-06
-0.074,-1.109398E-06
-0.075,-1.121564E-06
-0.076,-1.1342E-06
-0.077,-1.14678E-06
-0.078,-1.15975E-06
-0.079,-1.17231E-06
-0.08,-1.18497E-06
-0.081,-1.19739E-06
-0.082,-1.20952E-06
-0.083,-1.22178E-06
-0.084,-1.23363E-06
-0.085,-1.24579E-06
-0.086,-1.25801E-06
-0.087,-1.27019E-06
-0.088,-1.28264E-06
-0.089,-1.2951E-06
-0.09,-1.30701E-06
-0.091,-1.31883E-06
-0.092,-1.33089E-06
-0.093,-1.3429E-06
-0.094,-1.35477E-06
-0.095,-1.36682E-06
-0.096,-1.37842E-06
-0.097,-1.39058E-06
-0.098,-1.402E-06
-0.099,-1.41365E-06
-0.1,-1.42587E-06
-0.101,-1.43713E-06
-0.102,-1.4488E-06
-0.103,-1.46085E-06
-0.104,-1.47207E-06
-0.105,-1.48337E-06
-0.106,-1.49514E-06
-0.107,-1.5069E-06
-0.108,-1.51836E-06
-0.109,-1.52976E-06
-0.11,-1.54093E-06
-0.111,-1.55259E-06
-0.112,-1.56371E-06
-0.113,-1.57507E-06
-0.114,-1.58632E-06
-0.115,-1.59766E-06
-0.116,-1.60955E-06
-0.117,-1.62058E-06
-0.118,-1.63164E-06
-0.119,-1.6431E-06
-0.12,-1.65364E-06
-0.121,-1.66508E-06
-0.122,-1.67622E-06
-0.123,-1.68758E-06
-0.124,-1.69856E-06
-0.125,-1.70986E-06
-0.126,-1.72045E-06
-0.127,-1.73071E-06
-0.128,-1.74204E-06
-0.129,-1.7535E-06
-0.13,-1.76408E-06
-0.131,-1.77508E-06
-0.132,-1.78621E-06
-0.133,-1.79729E-06
-0.134,-1.8081E-06
-0.135,-1.8187E-06
-0.136,-1.82977E-06
-0.137,-1.84071E-06
-0.138,-1.85147E-06
-0.139,-1.8618E-06
-0.14,-1.87231E-06
-0.141,-1.88333E-06
-0.142,-1.89411E-06
-0.143,-1.90483E-06
-0.144,-1.91506E-06
-0.145,-1.92581E-06
-0.146,-1.93658E-06
-0.147,-1.94706E-06
-0.148,-1.95749E-06
-0.149,-1.96793E-06
-0.15,-1.97811E-06
-0.151,-1.98863E-06
-0.152,-1.99936E-06
-0.153,-2.00999E-06
-0.154,-2.02066E-06
-0.155,-2.03113E-06
-0.156,-2.0419E-06
-0.157,-2.05239E-06
-0.158,-2.06282E-06
-0.159,-2.07343E-06
-0.16,-2.08337E-06
-0.161,-2.09407E-06
-0.162,-2.10463E-06
-0.163,-2.11472E-06
-0.164,-2.12493E-06
-0.165,-2.13414E-06
-0.166,-2.14453E-06
-0.167,-2.15517E-06
-0.168,-2.16538E-06
-0.169,-2.17626E-06
-0.17,-2.18661E-06
-0.171,-2.1972E-06
-0.172,-2.20694E-06
-0.173,-2.21684E-06
-0.174,-2.2275E-06
-0.175,-2.237E-06
-0.176,-2.24786E-06
-0.177,-2.25793E-06
-0.178,-2.26799E-06
-0.179,-2.27785E-06
-0.18,-2.28749E-06
-0.181,-2.29767E-06
-0.182,-2.30788E-06
-0.183,-2.31732E-06
-0.184,-2.32745E-06
-0.185,-2.33816E-06
-0.186,-2.34795E-06
-0.187,-2.35778E-06
-0.188,-2.36808E-06
-0.189,-2.37796E-06
-0.19,-2.38779E-06
-0.191,-2.39775E-06
-0.192,-2.40671E-06
-0.193,-2.4168E-06
-0.194,-2.42661E-06
-0.195,-2.43701E-06
-0.196,-2.44731E-06
-0.197,-2.45703E-06
-0.198,-2.46684E-06
-0.199,-2.47666E-06
-0.2,-2.48706E-06
-0.201,-2.49666E-06
-0.202,-2.50705E-06
-0.203,-2.5167E-06
-0.204,-2.52604E-06
-0.205,-2.53629E-06
-0.206,-2.54612E-06
-0.207,-2.55605E-06
-0.208,-2.56547E-06
-0.209,-2.57516E-06
-0.21,-2.58487E-06
-0.211,-2.59522E-06
-0.212,-2.60515E-06
-0.213,-2.61468E-06
-0.214,-2.62451E-06
-0.215,-2.63385E-06
-0.216,-2.644E-06
-0.217,-2.65365E-06
-0.218,-2.66321E-06
-0.219,-2.6727E-06
-0.22,-2.68284E-06
-0.221,-2.69189E-06
-0.222,-2.70129E-06
-0.223,-2.71076E-06
-0.224,-2.71965E-06
-0.225,-2.72943E-06
-0.226,-2.73921E-06
-0.227,-2.74844E-06
-0.228,-2.75811E-06
-0.229,-2.76778E-06
-0.23,-2.77763E-06
-0.231,-2.78673E-06
-0.232,-2.79635E-06
-0.233,-2.806E-06
-0.234,-2.81566E-06
-0.235,-2.82539E-06
-0.236,-2.83478E-06
-0.237,-2.84496E-06
-0.238,-2.85393E-06
-0.239,-2.86354E-06
-0.24,-2.87308E-06
-0.241,-2.88321E-06
-0.242,-2.89273E-06
-0.243,-2.90261E-06
-0.244,-2.91236E-06
-0.245,-2.92157E-06
-0.246,-2.93085E-06
-0.247,-2.94031E-06
-0.248,-2.94983E-06
-0.249,-2.95959E-06
-0.25,-2.96906E-06
-0.251,-2.9785E-06
-0.252,-2.98718E-06
-0.253,-2.99638E-06
-0.254,-3.00526E-06
-0.255,-3.01444E-06
-0.256,-3.0233E-06
-0.257,-3.03332E-06
-0.258,-3.04233E-06
-0.259,-3.05197E-06
-0.26,-3.06089E-06
-0.261,-3.06989E-06
-0.262,-3.07906E-06
-0.263,-3.08923E-06
-0.264,-3.09814E-06
-0.265,-3.10771E-06
-0.266,-3.11718E-06
-0.267,-3.12556E-06
-0.268,-3.13496E-06
-0.269,-3.14445E-06
-0.27,-3.15303E-06
-0.271,-3.16228E-06
-0.272,-3.17187E-06
-0.273,-3.18169E-06
-0.274,-3.19153E-06
-0.275,-3.20029E-06
-0.276,-3.20996E-06
-0.277,-3.21933E-06
-0.278,-3.22862E-06
-0.279,-3.23762E-06
-0.28,-3.24609E-06
-0.281,-3.25457E-06
-0.282,-3.26408E-06
-0.283,-3.27418E-06
-0.284,-3.28283E-06
-0.285,-3.29212E-06
-0.286,-3.30077E-06
-0.287,-3.30944E-06
-0.288,-3.31926E-06
-0.289,-3.32762E-06
-0.29,-3.33638E-06
-0.291,-3.34561E-06
-0.292,-3.35444E-06
-0.293,-3.36425E-06
-0.294,-3.37313E-06
-0.295,-3.38256E-06
-0.296,-3.39155E-06
-0.297,-3.40023E-06
-0.298,-3.40927E-06
-0.299,-3.41891E-06
-0.3,-3.42779E-06
-0.301,-3.43625E-06
-0.302,-3.44521E-06
-0.303,-3.45436E-06
-0.304,-3.46352E-06
-0.305,-3.47236E-06
-0.306,-3.48206E-06
-0.307,-3.49161E-06
-0.308,-3.50023E-06
-0.309,-3.50914E-06
-0.31,-3.51836E-06
-0.311,-3.52653E-06
-0.312,-3.53555E-06
-0.313,-3.54391E-06
-0.314,-3.55296E-06
-0.315,-3.56165E-06
-0.316,-3.57065E-06
-0.317,-3.58041E-06
-0.318,-3.5894E-06
-0.319,-3.598E-06
-0.32,-3.60766E-06
-0.321,-3.61538E-06
-0.322,-3.62495E-06
-0.323,-3.63375E-06
-0.324,-3.64303E-06
-0.325,-3.65181E-06
-0.326,-3.66104E-06
-0.327,-3.67036E-06
-0.328,-3.67921E-06
-0.329,-3.68823E-06
-0.33,-3.69621E-06
-0.331,-3.7056E-06
-0.332,-3.71483E-06
-0.333,-3.72391E-06
-0.334,-3.73306E-06
-0.335,-3.74162E-06
-0.336,-3.75056E-06
-0.337,-3.75958E-06
-0.338,-3.7668E-06
-0.339,-3.77595E-06
-0.34,-3.78659E-06
-0.341,-3.79489E-06
-0.342,-3.80347E-06
-0.343,-3.81162E-06
-0.344,-3.82102E-06
-0.345,-3.82983E-06
-0.346,-3.83883E-06
-0.347,-3.84815E-06
-0.348,-3.85698E-06
-0.349,-3.8662E-06
-0.35,-3.87477E-06
-0.351,-3.88258E-06
-0.352,-3.89096E-06
-0.353,-3.90072E-06
-0.354,-3.90958E-06
-0.355,-3.91854E-06
-0.356,-3.92728E-06
-0.357,-3.9363E-06
-0.358,-3.94471E-06
-0.359,-3.95275E-06
-0.36,-3.9619E-06
-0.361,-3.96998E-06
-0.362,-3.97948E-06
-0.363,-3.98854E-06
-0.364,-3.99675E-06
-0.365,-4.00656E-06
-0.366,-4.01496E-06
-0.367,-4.02291E-06
-0.368,-4.03183E-06
-0.369,-4.04081E-06
-0.37,-4.04836E-06
-0.371,-4.05728E-06
-0.372,-4.06593E-06
-0.373,-4.07455E-06
-0.374,-4.0836E-06
-0.375,-4.0924E-06
-0.376,-4.10139E-06
-0.377,-4.11E-06
-0.378,-4.11852E-06
-0.379,-4.12669E-06
-0.38,-4.13524E-06
-0.381,-4.14445E-06
-0.382,-4.15226E-06
-0.383,-4.16063E-06
-0.384,-4.16983E-06
-0.385,-4.18003E-06
-0.386,-4.18809E-06
-0.387,-4.19608E-06
-0.388,-4.20536E-06
-0.389,-4.21514E-06
-0.39,-4.22514E-06
-0.391,-4.23273E-06
-0.392,-4.24094E-06
-0.393,-4.24969E-06
-0.394,-4.25709E-06
-0.395,-4.26554E-06
-0.396,-4.27307E-06
-0.397,-4.28083E-06
-0.398,-4.28981E-06
-0.399,-4.29941E-06
-0.4,-4.30776E-06
-0.401,-4.3173E-06
-0.402,-4.32484E-06
-0.403,-4.3337E-06
-0.404,-4.3425E-06
-0.405,-4.35001E-06
-0.406,-4.35958E-06
-0.407,-4.36813E-06
-0.408,-4.37749E-06
-0.409,-4.3856E-06
-0.41,-4.3938E-06
-0.411,-4.4031E-06
-0.412,-4.41125E-06
-0.413,-4.41965E-06
-0.414,-4.42775E-06
-0.415,-4.43744E-06
-0.416,-4.44559E-06
-0.417,-4.4542E-06
-0.418,-4.46284E-06
-0.419,-4.47079E-06
-0.42,-4.48049E-06
-0.421,-4.48757E-06
-0.422,-4.49729E-06
-0.423,-4.50617E-06
-0.424,-4.51437E-06
-0.425,-4.52285E-06
-0.426,-4.53155E-06
-0.427,-4.54093E-06
-0.428,-4.54938E-06
-0.429,-4.55725E-06
-0.43,-4.56442E-06
-0.431,-4.57344E-06
-0.432,-4.58174E-06
-0.433,-4.59059E-06
-0.434,-4.60004E-06
-0.435,-4.60809E-06
-0.436,-4.61635E-06
-0.437,-4.62458E-06
-0.438,-4.63252E-06
-0.439,-4.6413E-06
-0.44,-4.64894E-06
-0.441,-4.6572E-06
-0.442,-4.66582E-06
-0.443,-4.67398E-06
-0.444,-4.68261E-06
-0.445,-4.69123E-06
-0.446,-4.69969E-06
-0.447,-4.70813E-06
-0.448,-4.71577E-06
-0.449,-4.72409E-06
-0.45,-4.73246E-06
-0.451,-4.74127E-06
-0.452,-4.74934E-06
-0.453,-4.75835E-06
-0.454,-4.76602E-06
-0.455,-4.77431E-06
-0.456,-4.78347E-06
-0.457,-4.79092E-06
-0.458,-4.80063E-06
-0.459,-4.80853E-06
-0.46,-4.81819E-06
-0.461,-4.8256E-06
-0.462,-4.83372E-06
-0.463,-4.84246E-06
-0.464,-4.84895E-06
-0.465,-4.85843E-06
-0.466,-4.86833E-06
-0.467,-4.87638E-06
-0.468,-4.88513E-06
-0.469,-4.89325E-06
-0.47,-4.90151E-06
-0.471,-4.91009E-06
-0.472,-4.9192E-06
-0.473,-4.92701E-06
-0.474,-4.93612E-06
-0.475,-4.94439E-06
-0.476,-4.95282E-06
-0.477,-4.96219E-06
-0.478,-4.97061E-06
-0.479,-4.97849E-06
-0.48,-4.98716E-06
-0.481,-4.99501E-06
-0.482,-5.00264E-06
-0.483,-5.00997E-06
-0.484,-5.01792E-06
-0.485,-5.02579E-06
-0.486,-5.03403E-06
-0.487,-5.04331E-06
-0.488,-5.05277E-06
-0.489,-5.05974E-06
-0.49,-5.06841E-06
-0.491,-5.076E-06
-0.492,-5.08494E-06
-0.493,-5.09296E-06
-0.494,-5.10073E-06
-0.495,-5.10969E-06
-0.496,-5.11929E-06
-0.497,-5.12792E-06
-0.498,-5.13578E-06
-0.499,-5.14455E-06
-0.5,-5.15175E-06
