Setup title,"C-V 3v_100s_dark"
1.52,4.17955E-10
1.51,4.18325E-10
1.5,4.18656E-10
1.49,4.17086E-10
1.48,4.17668E-10
1.47,4.16723E-10
1.46,4.16861E-10
1.45,4.16664E-10
1.44,4.16861E-10
1.43,4.17165E-10
1.42,4.16654E-10
1.41,4.18051E-10
1.4,4.17563E-10
1.39,4.17828E-10
1.38,4.18114E-10
1.37,4.18311E-10
1.36,4.18571E-10
1.35,4.17899E-10
1.34,4.17883E-10
1.33,4.17766E-10
1.32,4.17538E-10
1.31,4.16797E-10
1.3,4.166E-10
1.29,4.16342E-10
1.28,4.17393E-10
1.27,4.16853E-10
1.26,4.16041E-10
1.25,4.17145E-10
1.24,4.16572E-10
1.23,4.17765E-10
1.22,4.17723E-10
1.21,4.17115E-10
1.2,4.17102E-10
1.19,4.16981E-10
1.18,4.16985E-10
1.17,4.16946E-10
1.16,4.16308E-10
1.15,4.16925E-10
1.14,4.16313E-10
1.13,4.16119E-10
1.12,4.1628E-10
1.11,4.17215E-10
1.1,4.16453E-10
1.09,4.16529E-10
1.08,4.17307E-10
1.07,4.1728E-10
1.06,4.17129E-10
1.05,4.16786E-10
1.04,4.16998E-10
1.03,4.16196E-10
1.02,4.15779E-10
1.01,4.15903E-10
1,4.15605E-10
0.99,4.1631E-10
0.98,4.1684E-10
0.97,4.16681E-10
0.96,4.16124E-10
0.95,4.15817E-10
0.94,4.15852E-10
0.93,4.15693E-10
0.92,4.15236E-10
0.91,4.15694E-10
0.9,4.15432E-10
0.89,4.14754E-10
0.88,4.15797E-10
0.87,4.14572E-10
0.86,4.16672E-10
0.85,4.15383E-10
0.84,4.15563E-10
0.83,4.15068E-10
0.82,4.15168E-10
0.81,4.15216E-10
0.8,4.154E-10
0.79,4.14303E-10
0.78,4.14621E-10
0.77,4.15088E-10
0.76,4.14357E-10
0.75,4.14254E-10
0.74,4.1386E-10
0.73,4.14378E-10
0.72,4.14143E-10
0.71,4.14846E-10
0.7,4.14344E-10
0.69,4.14487E-10
0.68,4.14171E-10
0.67,4.15067E-10
0.66,4.15243E-10
0.65,4.14198E-10
0.64,4.14474E-10
0.63,4.1412E-10
0.62,4.14686E-10
0.61,4.14096E-10
0.6,4.14223E-10
0.59,4.14562E-10
0.58,4.13969E-10
0.57,4.13772E-10
0.56,4.13134E-10
0.55,4.12971E-10
0.54,4.12002E-10
0.53,4.11792E-10
0.52,4.11986E-10
0.51,4.11534E-10
0.5,4.12181E-10
0.49,4.11589E-10
0.48,4.12429E-10
0.47,4.11905E-10
0.46,4.12062E-10
0.45,4.11854E-10
0.44,4.10089E-10
0.43,4.10763E-10
0.42,4.11672E-10
0.41,4.10656E-10
0.4,4.11213E-10
0.39,4.10402E-10
0.38,4.10468E-10
0.37,4.09671E-10
0.36,4.10826E-10
0.35,4.09811E-10
0.34,4.08401E-10
0.33,4.1018E-10
0.32,4.09177E-10
0.31,4.10073E-10
0.3,4.09328E-10
0.29,4.09025E-10
0.28,4.08493E-10
0.27,4.08114E-10
0.26,4.06587E-10
0.25,4.07904E-10
0.24,4.07984E-10
0.23,4.06859E-10
0.22,4.06344E-10
0.21,4.05404E-10
0.2,4.04792E-10
0.19,4.05139E-10
0.18,4.05374E-10
0.17,4.05232E-10
0.16,4.04651E-10
0.15,4.04838E-10
0.14,4.03675E-10
0.13,4.03175E-10
0.12,4.02776E-10
0.11,4.02057E-10
0.1,4.01528E-10
0.09,4.00445E-10
0.08,4.00345E-10
0.07,3.99997E-10
0.06,3.98058E-10
0.05,3.97379E-10
0.04,3.96712E-10
0.03,3.96769E-10
0.02,3.95898E-10
0.01,3.95298E-10
0,3.93673E-10
-0.01,3.92551E-10
-0.02,3.90321E-10
-0.03,3.88393E-10
-0.04,3.87284E-10
-0.05,3.85302E-10
-0.06,3.83624E-10
-0.07,3.83782E-10
-0.08,3.80425E-10
-0.09,3.78548E-10
-0.1,3.76626E-10
-0.11,3.7489E-10
-0.12,3.72284E-10
-0.13,3.70901E-10
-0.14,3.68379E-10
-0.15,3.64739E-10
-0.16,3.60142E-10
-0.17,3.57426E-10
-0.18,3.53701E-10
-0.19,3.50527E-10
-0.2,3.46364E-10
-0.21,3.41687E-10
-0.22,3.36163E-10
-0.23,3.31745E-10
-0.24,3.26219E-10
-0.25,3.20993E-10
-0.26,3.15419E-10
-0.27,3.11681E-10
-0.28,3.06228E-10
-0.29,3.01506E-10
-0.3,2.9653E-10
-0.31,2.92386E-10
-0.32,2.87508E-10
-0.33,2.83051E-10
-0.34,2.77744E-10
-0.35,2.73592E-10
-0.36,2.69904E-10
-0.37,2.66432E-10
-0.38,2.62871E-10
-0.39,2.6E-10
-0.4,2.56935E-10
-0.41,2.54316E-10
-0.42,2.51126E-10
-0.43,2.47781E-10
-0.44,2.44877E-10
-0.45,2.4253E-10
-0.46,2.39632E-10
-0.47,2.37596E-10
-0.48,2.34567E-10
-0.49,2.32717E-10
-0.5,2.29567E-10
-0.51,2.28763E-10
-0.52,2.26244E-10
-0.53,2.25208E-10
-0.54,2.22931E-10
-0.55,2.21843E-10
-0.56,2.20234E-10
-0.57,2.18574E-10
-0.58,2.16865E-10
-0.59,2.1604E-10
-0.6,2.14106E-10
-0.61,2.13001E-10
-0.62,2.11375E-10
-0.63,2.09743E-10
-0.64,2.08751E-10
-0.65,2.07734E-10
-0.66,2.06351E-10
-0.67,2.05425E-10
-0.68,2.04103E-10
-0.69,2.02732E-10
-0.7,2.0166E-10
-0.71,2.00735E-10
-0.72,1.99457E-10
-0.73,1.98811E-10
-0.74,1.9771E-10
-0.75,1.97163E-10
-0.76,1.96137E-10
-0.77,1.9609E-10
-0.78,1.95482E-10
-0.79,1.94735E-10
-0.8,1.93994E-10
-0.81,1.93233E-10
-0.82,1.92553E-10
-0.83,1.92052E-10
-0.84,1.91221E-10
-0.85,1.90776E-10
-0.86,1.89681E-10
-0.87,1.89078E-10
-0.88,1.884E-10
-0.89,1.87979E-10
-0.9,1.87237E-10
-0.91,1.86991E-10
-0.92,1.86346E-10
-0.93,1.8608E-10
-0.94,1.84681E-10
-0.95,1.84674E-10
-0.96,1.84349E-10
-0.97,1.83917E-10
-0.98,1.83698E-10
-0.99,1.83817E-10
-1,1.83534E-10
-1.01,1.8427E-10
-1.02,1.83529E-10
-1.03,1.82978E-10
-1.04,1.82422E-10
-1.05,1.82215E-10
-1.06,1.81743E-10
-1.07,1.81775E-10
-1.08,1.81382E-10
-1.09,1.81345E-10
-1.1,1.81729E-10
-1.11,1.81083E-10
-1.12,1.8094E-10
-1.13,1.80555E-10
-1.14,1.8053E-10
-1.15,1.79704E-10
-1.16,1.79714E-10
-1.17,1.78884E-10
-1.18,1.79108E-10
-1.19,1.78735E-10
-1.2,1.78485E-10
-1.21,1.78075E-10
-1.22,1.77551E-10
-1.23,1.77493E-10
-1.24,1.76965E-10
-1.25,1.76763E-10
-1.26,1.76038E-10
-1.27,1.76043E-10
-1.28,1.75696E-10
-1.29,1.75428E-10
-1.3,1.74833E-10
-1.31,1.74791E-10
-1.32,1.74267E-10
-1.33,1.74206E-10
-1.34,1.71581E-10
-1.35,1.68976E-10
-1.36,1.67424E-10
-1.37,1.67022E-10
-1.38,1.66152E-10
-1.39,1.65976E-10
-1.4,1.65932E-10
-1.41,1.65837E-10
-1.42,1.65892E-10
-1.43,1.667E-10
-1.44,1.65757E-10
-1.45,1.65643E-10
-1.46,1.65596E-10
-1.47,1.65642E-10
-1.48,1.65562E-10
-1.49,1.65973E-10
-1.5,1.65834E-10
-1.51,1.65663E-10
-1.52,1.6553E-10
-1.53,1.65775E-10
-1.54,1.65973E-10
-1.55,1.65568E-10
-1.56,1.65948E-10
-1.57,1.65533E-10
-1.58,1.65581E-10
-1.59,1.65407E-10
-1.6,1.65397E-10
-1.61,1.65052E-10
-1.62,1.65351E-10
-1.63,1.64418E-10
-1.64,1.64929E-10
-1.65,1.64502E-10
-1.66,1.64993E-10
-1.67,1.64668E-10
-1.68,1.64548E-10
-1.69,1.64667E-10
-1.7,1.64383E-10
-1.71,1.6406E-10
-1.72,1.63742E-10
-1.73,1.64156E-10
-1.74,1.63547E-10
-1.75,1.63781E-10
-1.76,1.63275E-10
-1.77,1.63032E-10
-1.78,1.63444E-10
-1.79,1.63189E-10
-1.8,1.62512E-10
-1.81,1.62353E-10
-1.82,1.62329E-10
-1.83,1.62331E-10
-1.84,1.62015E-10
-1.85,1.61716E-10
-1.86,1.61678E-10
-1.87,1.61047E-10
-1.88,1.60832E-10
-1.89,1.60897E-10
-1.9,1.60399E-10
-1.91,1.61143E-10
-1.92,1.60053E-10
-1.93,1.59888E-10
-1.94,1.59806E-10
-1.95,1.59258E-10
-1.96,1.58819E-10
-1.97,1.59041E-10
-1.98,1.58553E-10
-1.99,1.58233E-10
-2,1.58058E-10
