Setup title,"C-V 3v_500s_dark"
1.52,4.2011E-10
1.51,4.20612E-10
1.5,4.20482E-10
1.49,4.19493E-10
1.48,4.19393E-10
1.47,4.20431E-10
1.46,4.2007E-10
1.45,4.20127E-10
1.44,4.19026E-10
1.43,4.19512E-10
1.42,4.20265E-10
1.41,4.20233E-10
1.4,4.20351E-10
1.39,4.19735E-10
1.38,4.19344E-10
1.37,4.18995E-10
1.36,4.19923E-10
1.35,4.2056E-10
1.34,4.19991E-10
1.33,4.19281E-10
1.32,4.19681E-10
1.31,4.19415E-10
1.3,4.1938E-10
1.29,4.19261E-10
1.28,4.1988E-10
1.27,4.19121E-10
1.26,4.19537E-10
1.25,4.19729E-10
1.24,4.18976E-10
1.23,4.18462E-10
1.22,4.19899E-10
1.21,4.19046E-10
1.2,4.18781E-10
1.19,4.19657E-10
1.18,4.18418E-10
1.17,4.19009E-10
1.16,4.19567E-10
1.15,4.18661E-10
1.14,4.18854E-10
1.13,4.19423E-10
1.12,4.19059E-10
1.11,4.18957E-10
1.1,4.18879E-10
1.09,4.18867E-10
1.08,4.1842E-10
1.07,4.17261E-10
1.06,4.18315E-10
1.05,4.18673E-10
1.04,4.18269E-10
1.03,4.18584E-10
1.02,4.18586E-10
1.01,4.18079E-10
1,4.17663E-10
0.99,4.18121E-10
0.98,4.18211E-10
0.97,4.17957E-10
0.96,4.18599E-10
0.95,4.18145E-10
0.94,4.17702E-10
0.93,4.17678E-10
0.92,4.17825E-10
0.91,4.18151E-10
0.9,4.17689E-10
0.89,4.18716E-10
0.88,4.17136E-10
0.87,4.17723E-10
0.86,4.17041E-10
0.85,4.15582E-10
0.84,4.17404E-10
0.83,4.17092E-10
0.82,4.1647E-10
0.81,4.1695E-10
0.8,4.1702E-10
0.79,4.16949E-10
0.78,4.16114E-10
0.77,4.16535E-10
0.76,4.1659E-10
0.75,4.15791E-10
0.74,4.16368E-10
0.73,4.16163E-10
0.72,4.15462E-10
0.71,4.16708E-10
0.7,4.15521E-10
0.69,4.15821E-10
0.68,4.16681E-10
0.67,4.14993E-10
0.66,4.15178E-10
0.65,4.15718E-10
0.64,4.15023E-10
0.63,4.15619E-10
0.62,4.15246E-10
0.61,4.14398E-10
0.6,4.14636E-10
0.59,4.15102E-10
0.58,4.14936E-10
0.57,4.14241E-10
0.56,4.14477E-10
0.55,4.1364E-10
0.54,4.13617E-10
0.53,4.13177E-10
0.52,4.12617E-10
0.51,4.13229E-10
0.5,4.12613E-10
0.49,4.1182E-10
0.48,4.12052E-10
0.47,4.11863E-10
0.46,4.1167E-10
0.45,4.11957E-10
0.44,4.11737E-10
0.43,4.11606E-10
0.42,4.11229E-10
0.41,4.11014E-10
0.4,4.10995E-10
0.39,4.11276E-10
0.38,4.11173E-10
0.37,4.10453E-10
0.36,4.10763E-10
0.35,4.11291E-10
0.34,4.10422E-10
0.33,4.09528E-10
0.32,4.09699E-10
0.31,4.09511E-10
0.3,4.08118E-10
0.29,4.08406E-10
0.28,4.08174E-10
0.27,4.07371E-10
0.26,4.064E-10
0.25,4.05794E-10
0.24,4.06202E-10
0.23,4.04715E-10
0.22,4.05354E-10
0.21,4.04059E-10
0.2,4.02841E-10
0.19,4.02001E-10
0.18,4.01269E-10
0.17,4.00538E-10
0.16,4.01646E-10
0.15,4.00071E-10
0.14,3.98849E-10
0.13,3.97974E-10
0.12,3.96937E-10
0.11,3.9617E-10
0.1,3.96002E-10
0.09,3.95298E-10
0.08,3.94571E-10
0.07,3.93882E-10
0.06,3.93099E-10
0.05,3.93294E-10
0.04,3.91774E-10
0.03,3.91077E-10
0.02,3.90364E-10
0.01,3.89533E-10
0,3.88347E-10
-0.01,3.87836E-10
-0.02,3.86549E-10
-0.03,3.84977E-10
-0.04,3.84953E-10
-0.05,3.8238E-10
-0.06,3.78033E-10
-0.07,3.73393E-10
-0.08,3.68684E-10
-0.09,3.63596E-10
-0.1,3.59294E-10
-0.11,3.52763E-10
-0.12,3.48154E-10
-0.13,3.42055E-10
-0.14,3.35929E-10
-0.15,3.3067E-10
-0.16,3.24178E-10
-0.17,3.19162E-10
-0.18,3.134E-10
-0.19,3.08112E-10
-0.2,3.02766E-10
-0.21,2.9855E-10
-0.22,2.92799E-10
-0.23,2.89062E-10
-0.24,2.84939E-10
-0.25,2.82167E-10
-0.26,2.79345E-10
-0.27,2.77904E-10
-0.28,2.76919E-10
-0.29,2.75242E-10
-0.3,2.73724E-10
-0.31,2.71305E-10
-0.32,2.69477E-10
-0.33,2.6821E-10
-0.34,2.66409E-10
-0.35,2.64874E-10
-0.36,2.62512E-10
-0.37,2.60709E-10
-0.38,2.58826E-10
-0.39,2.54678E-10
-0.4,2.48913E-10
-0.41,2.44403E-10
-0.42,2.42353E-10
-0.43,2.37733E-10
-0.44,2.35967E-10
-0.45,2.32118E-10
-0.46,2.3043E-10
-0.47,2.27544E-10
-0.48,2.25654E-10
-0.49,2.23758E-10
-0.5,2.21236E-10
-0.51,2.19536E-10
-0.52,2.18697E-10
-0.53,2.17707E-10
-0.54,2.17438E-10
-0.55,2.17028E-10
-0.56,2.16216E-10
-0.57,2.16271E-10
-0.58,2.1493E-10
-0.59,2.1449E-10
-0.6,2.13872E-10
-0.61,2.1312E-10
-0.62,2.11598E-10
-0.63,2.09944E-10
-0.64,2.08512E-10
-0.65,2.07027E-10
-0.66,2.04774E-10
-0.67,2.03399E-10
-0.68,2.01925E-10
-0.69,2.01083E-10
-0.7,1.99742E-10
-0.71,1.99167E-10
-0.72,1.97553E-10
-0.73,1.96561E-10
-0.74,1.95527E-10
-0.75,1.95623E-10
-0.76,1.95254E-10
-0.77,1.94461E-10
-0.78,1.92636E-10
-0.79,1.91643E-10
-0.8,1.91159E-10
-0.81,1.90574E-10
-0.82,1.90195E-10
-0.83,1.90325E-10
-0.84,1.89429E-10
-0.85,1.88406E-10
-0.86,1.88162E-10
-0.87,1.87596E-10
-0.88,1.88059E-10
-0.89,1.87904E-10
-0.9,1.87731E-10
-0.91,1.87554E-10
-0.92,1.87336E-10
-0.93,1.86847E-10
-0.94,1.8602E-10
-0.95,1.84609E-10
-0.96,1.8428E-10
-0.97,1.83367E-10
-0.98,1.83167E-10
-0.99,1.83597E-10
-1,1.8341E-10
-1.01,1.83066E-10
-1.02,1.82581E-10
-1.03,1.83399E-10
-1.04,1.82347E-10
-1.05,1.8129E-10
-1.06,1.81121E-10
-1.07,1.79973E-10
-1.08,1.79974E-10
-1.09,1.7869E-10
-1.1,1.7945E-10
-1.11,1.78676E-10
-1.12,1.78599E-10
-1.13,1.77554E-10
-1.14,1.77399E-10
-1.15,1.76263E-10
-1.16,1.76302E-10
-1.17,1.75483E-10
-1.18,1.75603E-10
-1.19,1.75316E-10
-1.2,1.75232E-10
-1.21,1.74765E-10
-1.22,1.74532E-10
-1.23,1.74069E-10
-1.24,1.73592E-10
-1.25,1.73188E-10
-1.26,1.73069E-10
-1.27,1.73385E-10
-1.28,1.73183E-10
-1.29,1.73882E-10
-1.3,1.73738E-10
-1.31,1.74032E-10
-1.32,1.73967E-10
-1.33,1.73729E-10
-1.34,1.73424E-10
-1.35,1.72286E-10
-1.36,1.71595E-10
-1.37,1.71392E-10
-1.38,1.71117E-10
-1.39,1.70929E-10
-1.4,1.70925E-10
-1.41,1.69955E-10
-1.42,1.69825E-10
-1.43,1.69495E-10
-1.44,1.6944E-10
-1.45,1.68355E-10
-1.46,1.68597E-10
-1.47,1.68053E-10
-1.48,1.6762E-10
-1.49,1.677E-10
-1.5,1.6714E-10
-1.51,1.66923E-10
-1.52,1.66344E-10
-1.53,1.66723E-10
-1.54,1.66265E-10
-1.55,1.66066E-10
-1.56,1.66306E-10
-1.57,1.66527E-10
-1.58,1.66027E-10
-1.59,1.65877E-10
-1.6,1.65736E-10
-1.61,1.64903E-10
-1.62,1.65698E-10
-1.63,1.65116E-10
-1.64,1.64866E-10
-1.65,1.64308E-10
-1.66,1.6387E-10
-1.67,1.63251E-10
-1.68,1.63162E-10
-1.69,1.63313E-10
-1.7,1.62685E-10
-1.71,1.62734E-10
-1.72,1.62812E-10
-1.73,1.62522E-10
-1.74,1.62922E-10
-1.75,1.62108E-10
-1.76,1.61583E-10
-1.77,1.6138E-10
-1.78,1.61122E-10
-1.79,1.60789E-10
-1.8,1.61523E-10
-1.81,1.60453E-10
-1.82,1.60309E-10
-1.83,1.60318E-10
-1.84,1.60058E-10
-1.85,1.60369E-10
-1.86,1.6008E-10
-1.87,1.59351E-10
-1.88,1.59151E-10
-1.89,1.58526E-10
-1.9,1.58885E-10
-1.91,1.58038E-10
-1.92,1.58304E-10
-1.93,1.5831E-10
-1.94,1.57634E-10
-1.95,1.57534E-10
-1.96,1.57265E-10
-1.97,1.57158E-10
-1.98,1.56763E-10
-1.99,1.56918E-10
-2,1.56666E-10
