Setup title,"C-V 3v_1000s_dark"
1.52,4.21161E-10
1.51,4.22746E-10
1.5,4.19904E-10
1.49,4.18908E-10
1.48,4.22541E-10
1.47,4.22602E-10
1.46,4.22418E-10
1.45,4.20717E-10
1.44,4.22134E-10
1.43,4.22886E-10
1.42,4.20914E-10
1.41,4.18436E-10
1.4,4.20578E-10
1.39,4.2075E-10
1.38,4.19803E-10
1.37,4.1995E-10
1.36,4.20535E-10
1.35,4.21974E-10
1.34,4.22407E-10
1.33,4.20211E-10
1.32,4.21329E-10
1.31,4.22067E-10
1.3,4.21218E-10
1.29,4.22262E-10
1.28,4.19307E-10
1.27,4.21186E-10
1.26,4.21775E-10
1.25,4.19918E-10
1.24,4.18537E-10
1.23,4.19759E-10
1.22,4.20649E-10
1.21,4.18356E-10
1.2,4.19168E-10
1.19,4.20378E-10
1.18,4.23071E-10
1.17,4.21479E-10
1.16,4.20038E-10
1.15,4.21833E-10
1.14,4.22011E-10
1.13,4.18796E-10
1.12,4.17715E-10
1.11,4.21714E-10
1.1,4.1876E-10
1.09,4.17653E-10
1.08,4.19334E-10
1.07,4.21452E-10
1.06,4.18351E-10
1.05,4.19214E-10
1.04,4.21694E-10
1.03,4.20098E-10
1.02,4.18058E-10
1.01,4.18913E-10
1,4.19334E-10
0.99,4.17228E-10
0.98,4.19166E-10
0.97,4.19187E-10
0.96,4.21223E-10
0.95,4.19537E-10
0.94,4.19728E-10
0.93,4.19497E-10
0.92,4.17691E-10
0.91,4.16757E-10
0.9,4.18768E-10
0.89,4.206E-10
0.88,4.20071E-10
0.87,4.19381E-10
0.86,4.19233E-10
0.85,4.1823E-10
0.84,4.17047E-10
0.83,4.16815E-10
0.82,4.1715E-10
0.81,4.16341E-10
0.8,4.16679E-10
0.79,4.19707E-10
0.78,4.18703E-10
0.77,4.17501E-10
0.76,4.18524E-10
0.75,4.17349E-10
0.74,4.16147E-10
0.73,4.14816E-10
0.72,4.1756E-10
0.71,4.15769E-10
0.7,4.1565E-10
0.69,4.17683E-10
0.68,4.17851E-10
0.67,4.15589E-10
0.66,4.15767E-10
0.65,4.16757E-10
0.64,4.14578E-10
0.63,4.1487E-10
0.62,4.15541E-10
0.61,4.17068E-10
0.6,4.1378E-10
0.59,4.1561E-10
0.58,4.16088E-10
0.57,4.14741E-10
0.56,4.1297E-10
0.55,4.13714E-10
0.54,4.15288E-10
0.53,4.12014E-10
0.52,4.12304E-10
0.51,4.14433E-10
0.5,4.14631E-10
0.49,4.13543E-10
0.48,4.1191E-10
0.47,4.13345E-10
0.46,4.11843E-10
0.45,4.10507E-10
0.44,4.10388E-10
0.43,4.10627E-10
0.42,4.09559E-10
0.41,4.10869E-10
0.4,4.11351E-10
0.39,4.1107E-10
0.38,4.0828E-10
0.37,4.09798E-10
0.36,4.10312E-10
0.35,4.07123E-10
0.34,4.05253E-10
0.33,4.07986E-10
0.32,4.0735E-10
0.31,4.04918E-10
0.3,4.05956E-10
0.29,4.07717E-10
0.28,4.06005E-10
0.27,4.04454E-10
0.26,4.04849E-10
0.25,4.03367E-10
0.24,4.01972E-10
0.23,4.0008E-10
0.22,3.98564E-10
0.21,4.00559E-10
0.2,3.97475E-10
0.19,3.96288E-10
0.18,3.95422E-10
0.17,3.96333E-10
0.16,3.96279E-10
0.15,3.95197E-10
0.14,3.90381E-10
0.13,3.9063E-10
0.12,3.90448E-10
0.11,3.88501E-10
0.1,3.87933E-10
0.09,3.83305E-10
0.08,3.82591E-10
0.07,3.8191E-10
0.06,3.78073E-10
0.05,3.7553E-10
0.04,3.71718E-10
0.03,3.70269E-10
0.02,3.67852E-10
0.01,3.63175E-10
0,3.60215E-10
-0.01,3.56527E-10
-0.02,3.54091E-10
-0.03,3.50473E-10
-0.04,3.44923E-10
-0.05,3.41231E-10
-0.06,3.37016E-10
-0.07,3.33013E-10
-0.08,3.28938E-10
-0.09,3.2301E-10
-0.1,3.19769E-10
-0.11,3.13331E-10
-0.12,3.09905E-10
-0.13,3.07112E-10
-0.14,3.01605E-10
-0.15,2.97575E-10
-0.16,2.92187E-10
-0.17,2.86924E-10
-0.18,2.84725E-10
-0.19,2.81567E-10
-0.2,2.78372E-10
-0.21,2.73938E-10
-0.22,2.69457E-10
-0.23,2.67573E-10
-0.24,2.6625E-10
-0.25,2.60786E-10
-0.26,2.58361E-10
-0.27,2.56178E-10
-0.28,2.55749E-10
-0.29,2.53881E-10
-0.3,2.4786E-10
-0.31,2.45957E-10
-0.32,2.45375E-10
-0.33,2.45335E-10
-0.34,2.43139E-10
-0.35,2.3794E-10
-0.36,2.37261E-10
-0.37,2.36697E-10
-0.38,2.33543E-10
-0.39,2.29247E-10
-0.4,2.29531E-10
-0.41,2.27782E-10
-0.42,2.26369E-10
-0.43,2.22182E-10
-0.44,2.20154E-10
-0.45,2.21227E-10
-0.46,2.17487E-10
-0.47,2.15448E-10
-0.48,2.15327E-10
-0.49,2.15811E-10
-0.5,2.15395E-10
-0.51,2.13007E-10
-0.52,2.12467E-10
-0.53,2.10984E-10
-0.54,2.08595E-10
-0.55,2.05874E-10
-0.56,2.05054E-10
-0.57,2.07785E-10
-0.58,2.06425E-10
-0.59,2.02888E-10
-0.6,2.04241E-10
-0.61,2.03156E-10
-0.62,1.99424E-10
-0.63,1.9737E-10
-0.64,2.00006E-10
-0.65,1.96792E-10
-0.66,1.95851E-10
-0.67,1.98159E-10
-0.68,1.97429E-10
-0.69,1.95E-10
-0.7,1.95405E-10
-0.71,1.92793E-10
-0.72,1.91107E-10
-0.73,1.9223E-10
-0.74,1.90239E-10
-0.75,1.91004E-10
-0.76,1.92637E-10
-0.77,1.89776E-10
-0.78,1.86842E-10
-0.79,1.89093E-10
-0.8,1.86155E-10
-0.81,1.8763E-10
-0.82,1.89378E-10
-0.83,1.8766E-10
-0.84,1.86348E-10
-0.85,1.86038E-10
-0.86,1.83488E-10
-0.87,1.84796E-10
-0.88,1.84717E-10
-0.89,1.81684E-10
-0.9,1.81595E-10
-0.91,1.83798E-10
-0.92,1.80797E-10
-0.93,1.82251E-10
-0.94,1.80086E-10
-0.95,1.78394E-10
-0.96,1.81296E-10
-0.97,1.80633E-10
-0.98,1.80355E-10
-0.99,1.78269E-10
-1,1.76446E-10
-1.01,1.77997E-10
-1.02,1.78752E-10
-1.03,1.76275E-10
-1.04,1.76759E-10
-1.05,1.74462E-10
-1.06,1.74804E-10
-1.07,1.76026E-10
-1.08,1.72666E-10
-1.09,1.73273E-10
-1.1,1.7245E-10
-1.11,1.74339E-10
-1.12,1.74471E-10
-1.13,1.71454E-10
-1.14,1.74297E-10
-1.15,1.72937E-10
-1.16,1.73003E-10
-1.17,1.70994E-10
-1.18,1.70306E-10
-1.19,1.72307E-10
-1.2,1.69316E-10
-1.21,1.69094E-10
-1.22,1.68702E-10
-1.23,1.70063E-10
-1.24,1.70296E-10
-1.25,1.67549E-10
-1.26,1.69788E-10
-1.27,1.69362E-10
-1.28,1.66735E-10
-1.29,1.69613E-10
-1.3,1.66963E-10
-1.31,1.69296E-10
-1.32,1.65863E-10
-1.33,1.65756E-10
-1.34,1.68646E-10
-1.35,1.64915E-10
-1.36,1.67291E-10
-1.37,1.64237E-10
-1.38,1.66826E-10
-1.39,1.64887E-10
-1.4,1.62665E-10
-1.41,1.65566E-10
-1.42,1.63776E-10
-1.43,1.65586E-10
-1.44,1.6246E-10
-1.45,1.62778E-10
-1.46,1.65123E-10
-1.47,1.63713E-10
-1.48,1.64726E-10
-1.49,1.61547E-10
-1.5,1.6211E-10
-1.51,1.63584E-10
-1.52,1.60701E-10
-1.53,1.63116E-10
-1.54,1.60175E-10
-1.55,1.60791E-10
-1.56,1.62284E-10
-1.57,1.59727E-10
-1.58,1.58939E-10
-1.59,1.6154E-10
-1.6,1.58625E-10
-1.61,1.60965E-10
-1.62,1.59452E-10
-1.63,1.58196E-10
-1.64,1.60564E-10
-1.65,1.59781E-10
-1.66,1.59129E-10
-1.67,1.58385E-10
-1.68,1.56318E-10
-1.69,1.5862E-10
-1.7,1.58639E-10
-1.71,1.58366E-10
-1.72,1.578E-10
-1.73,1.5612E-10
-1.74,1.58096E-10
-1.75,1.57702E-10
-1.76,1.54488E-10
-1.77,1.56473E-10
-1.78,1.54094E-10
-1.79,1.56026E-10
-1.8,1.56011E-10
-1.81,1.53516E-10
-1.82,1.55032E-10
-1.83,1.56018E-10
-1.84,1.55022E-10
-1.85,1.54994E-10
-1.86,1.52323E-10
-1.87,1.54171E-10
-1.88,1.56169E-10
-1.89,1.53841E-10
-1.9,1.54741E-10
-1.91,1.52448E-10
-1.92,1.5239E-10
-1.93,1.55086E-10
-1.94,1.52536E-10
-1.95,1.53203E-10
-1.96,1.52611E-10
-1.97,1.50772E-10
-1.98,1.52674E-10
-1.99,1.52962E-10
-2,1.49722E-10
