Setup title,"C-V 3v_500s_dark"
1.52,4.19784E-10
1.51,4.19453E-10
1.5,4.18188E-10
1.49,4.18347E-10
1.48,4.18101E-10
1.47,4.20116E-10
1.46,4.20886E-10
1.45,4.20799E-10
1.44,4.20826E-10
1.43,4.21616E-10
1.42,4.17443E-10
1.41,4.16707E-10
1.4,4.17099E-10
1.39,4.1639E-10
1.38,4.18087E-10
1.37,4.19331E-10
1.36,4.21193E-10
1.35,4.20744E-10
1.34,4.22159E-10
1.33,4.17635E-10
1.32,4.17804E-10
1.31,4.16801E-10
1.3,4.18286E-10
1.29,4.17818E-10
1.28,4.18442E-10
1.27,4.18957E-10
1.26,4.19461E-10
1.25,4.17801E-10
1.24,4.17817E-10
1.23,4.16417E-10
1.22,4.15336E-10
1.21,4.19902E-10
1.2,4.20132E-10
1.19,4.19749E-10
1.18,4.19074E-10
1.17,4.18758E-10
1.16,4.18691E-10
1.15,4.19003E-10
1.14,4.19833E-10
1.13,4.20032E-10
1.12,4.20557E-10
1.11,4.17449E-10
1.1,4.1901E-10
1.09,4.19657E-10
1.08,4.19969E-10
1.07,4.19528E-10
1.06,4.17682E-10
1.05,4.18365E-10
1.04,4.19799E-10
1.03,4.19395E-10
1.02,4.19486E-10
1.01,4.17655E-10
1,4.18534E-10
0.99,4.19997E-10
0.98,4.18088E-10
0.97,4.16775E-10
0.96,4.16576E-10
0.95,4.18556E-10
0.94,4.18458E-10
0.93,4.15763E-10
0.92,4.1552E-10
0.91,4.1613E-10
0.9,4.17855E-10
0.89,4.16138E-10
0.88,4.14775E-10
0.87,4.16213E-10
0.86,4.18276E-10
0.85,4.17447E-10
0.84,4.16167E-10
0.83,4.15871E-10
0.82,4.16986E-10
0.81,4.17504E-10
0.8,4.18172E-10
0.79,4.15781E-10
0.78,4.16587E-10
0.77,4.18452E-10
0.76,4.17125E-10
0.75,4.15204E-10
0.74,4.17086E-10
0.73,4.18149E-10
0.72,4.17715E-10
0.71,4.14859E-10
0.7,4.16503E-10
0.69,4.17481E-10
0.68,4.15323E-10
0.67,4.13368E-10
0.66,4.13591E-10
0.65,4.14202E-10
0.64,4.15194E-10
0.63,4.12914E-10
0.62,4.14761E-10
0.61,4.16092E-10
0.6,4.1619E-10
0.59,4.13591E-10
0.58,4.14054E-10
0.57,4.15048E-10
0.56,4.14522E-10
0.55,4.12029E-10
0.54,4.11019E-10
0.53,4.13783E-10
0.52,4.12335E-10
0.51,4.11754E-10
0.5,4.11908E-10
0.49,4.1433E-10
0.48,4.13862E-10
0.47,4.11491E-10
0.46,4.1418E-10
0.45,4.12756E-10
0.44,4.10102E-10
0.43,4.09761E-10
0.42,4.10929E-10
0.41,4.12054E-10
0.4,4.08336E-10
0.39,4.11357E-10
0.38,4.11665E-10
0.37,4.10476E-10
0.36,4.09752E-10
0.35,4.10552E-10
0.34,4.08124E-10
0.33,4.07333E-10
0.32,4.08288E-10
0.31,4.10137E-10
0.3,4.07099E-10
0.29,4.08088E-10
0.28,4.09223E-10
0.27,4.05703E-10
0.26,4.03782E-10
0.25,4.05118E-10
0.24,4.03715E-10
0.23,4.03603E-10
0.22,4.06009E-10
0.21,4.04765E-10
0.2,4.01584E-10
0.19,4.00125E-10
0.18,4.01803E-10
0.17,3.99237E-10
0.16,3.99921E-10
0.15,4.01424E-10
0.14,4.00064E-10
0.13,3.96305E-10
0.12,3.97546E-10
0.11,3.95714E-10
0.1,3.93284E-10
0.09,3.9483E-10
0.08,3.95018E-10
0.07,3.91452E-10
0.06,3.8951E-10
0.05,3.89123E-10
0.04,3.86793E-10
0.03,3.85566E-10
0.02,3.86886E-10
0.01,3.82115E-10
0,3.81838E-10
-0.01,3.79484E-10
-0.02,3.74843E-10
-0.03,3.73542E-10
-0.04,3.73931E-10
-0.05,3.68066E-10
-0.06,3.67144E-10
-0.07,3.65066E-10
-0.08,3.59027E-10
-0.09,3.5562E-10
-0.1,3.54266E-10
-0.11,3.48058E-10
-0.12,3.47358E-10
-0.13,3.42821E-10
-0.14,3.35942E-10
-0.15,3.31378E-10
-0.16,3.2872E-10
-0.17,3.22937E-10
-0.18,3.20688E-10
-0.19,3.16028E-10
-0.2,3.08724E-10
-0.21,3.0474E-10
-0.22,3.01175E-10
-0.23,2.96044E-10
-0.24,2.94176E-10
-0.25,2.8992E-10
-0.26,2.81964E-10
-0.27,2.79498E-10
-0.28,2.78508E-10
-0.29,2.73225E-10
-0.3,2.71765E-10
-0.31,2.66174E-10
-0.32,2.61018E-10
-0.33,2.60935E-10
-0.34,2.58538E-10
-0.35,2.54211E-10
-0.36,2.53067E-10
-0.37,2.47628E-10
-0.38,2.45935E-10
-0.39,2.4492E-10
-0.4,2.41296E-10
-0.41,2.4063E-10
-0.42,2.37176E-10
-0.43,2.33646E-10
-0.44,2.34085E-10
-0.45,2.32244E-10
-0.46,2.27069E-10
-0.47,2.28141E-10
-0.48,2.23871E-10
-0.49,2.23729E-10
-0.5,2.22101E-10
-0.51,2.18562E-10
-0.52,2.20305E-10
-0.53,2.18432E-10
-0.54,2.17281E-10
-0.55,2.14345E-10
-0.56,2.11929E-10
-0.57,2.13774E-10
-0.58,2.1123E-10
-0.59,2.08921E-10
-0.6,2.08019E-10
-0.61,2.06308E-10
-0.62,2.08084E-10
-0.63,2.05418E-10
-0.64,2.03277E-10
-0.65,2.02988E-10
-0.66,2.0115E-10
-0.67,2.03079E-10
-0.68,2.0067E-10
-0.69,1.97452E-10
-0.7,1.99626E-10
-0.71,1.98423E-10
-0.72,1.97909E-10
-0.73,1.95895E-10
-0.74,1.93656E-10
-0.75,1.95932E-10
-0.76,1.94723E-10
-0.77,1.95162E-10
-0.78,1.93096E-10
-0.79,1.90123E-10
-0.8,1.92274E-10
-0.81,1.9046E-10
-0.82,1.91754E-10
-0.83,1.89196E-10
-0.84,1.87844E-10
-0.85,1.8997E-10
-0.86,1.8809E-10
-0.87,1.88551E-10
-0.88,1.86545E-10
-0.89,1.85735E-10
-0.9,1.88314E-10
-0.91,1.84802E-10
-0.92,1.84397E-10
-0.93,1.84544E-10
-0.94,1.85178E-10
-0.95,1.85494E-10
-0.96,1.82743E-10
-0.97,1.8398E-10
-0.98,1.84524E-10
-0.99,1.81666E-10
-1,1.83523E-10
-1.01,1.81325E-10
-1.02,1.83191E-10
-1.03,1.81316E-10
-1.04,1.7991E-10
-1.05,1.82815E-10
-1.06,1.80532E-10
-1.07,1.82236E-10
-1.08,1.79022E-10
-1.09,1.80117E-10
-1.1,1.80843E-10
-1.11,1.77562E-10
-1.12,1.79911E-10
-1.13,1.77854E-10
-1.14,1.79853E-10
-1.15,1.77627E-10
-1.16,1.76913E-10
-1.17,1.795E-10
-1.18,1.76401E-10
-1.19,1.78575E-10
-1.2,1.75567E-10
-1.21,1.77485E-10
-1.22,1.76607E-10
-1.23,1.74237E-10
-1.24,1.77539E-10
-1.25,1.75197E-10
-1.26,1.76306E-10
-1.27,1.74078E-10
-1.28,1.75658E-10
-1.29,1.7466E-10
-1.3,1.72367E-10
-1.31,1.75729E-10
-1.32,1.73774E-10
-1.33,1.74276E-10
-1.34,1.71957E-10
-1.35,1.74404E-10
-1.36,1.71989E-10
-1.37,1.71337E-10
-1.38,1.71472E-10
-1.39,1.72831E-10
-1.4,1.71775E-10
-1.41,1.71437E-10
-1.42,1.72671E-10
-1.43,1.69917E-10
-1.44,1.71125E-10
-1.45,1.7059E-10
-1.46,1.71586E-10
-1.47,1.68356E-10
-1.48,1.71868E-10
-1.49,1.70143E-10
-1.5,1.70093E-10
-1.51,1.68222E-10
-1.52,1.7061E-10
-1.53,1.67414E-10
-1.54,1.69685E-10
-1.55,1.6767E-10
-1.56,1.68248E-10
-1.57,1.66612E-10
-1.58,1.6891E-10
-1.59,1.65678E-10
-1.6,1.67559E-10
-1.61,1.66986E-10
-1.62,1.65314E-10
-1.63,1.67216E-10
-1.64,1.67144E-10
-1.65,1.64314E-10
-1.66,1.64781E-10
-1.67,1.65309E-10
-1.68,1.62959E-10
-1.69,1.65801E-10
-1.7,1.64854E-10
-1.71,1.63556E-10
-1.72,1.64057E-10
-1.73,1.63976E-10
-1.74,1.62E-10
-1.75,1.64613E-10
-1.76,1.61764E-10
-1.77,1.61282E-10
-1.78,1.63242E-10
-1.79,1.61701E-10
-1.8,1.61221E-10
-1.81,1.62504E-10
-1.82,1.62383E-10
-1.83,1.60101E-10
-1.84,1.62418E-10
-1.85,1.59266E-10
-1.86,1.61023E-10
-1.87,1.60125E-10
-1.88,1.60543E-10
-1.89,1.58699E-10
-1.9,1.61232E-10
-1.91,1.57415E-10
-1.92,1.60789E-10
-1.93,1.59169E-10
-1.94,1.57669E-10
-1.95,1.57964E-10
-1.96,1.58618E-10
-1.97,1.56934E-10
-1.98,1.59223E-10
-1.99,1.55858E-10
-2,1.5608E-10
