Setup title,"C-V 3v_50s_dark"
1.52,4.17774E-10
1.51,4.18312E-10
1.5,4.18079E-10
1.49,4.17665E-10
1.48,4.18204E-10
1.47,4.17452E-10
1.46,4.1747E-10
1.45,4.17039E-10
1.44,4.18018E-10
1.43,4.17808E-10
1.42,4.18393E-10
1.41,4.17731E-10
1.4,4.17286E-10
1.39,4.16969E-10
1.38,4.17712E-10
1.37,4.17712E-10
1.36,4.1725E-10
1.35,4.18056E-10
1.34,4.18088E-10
1.33,4.16725E-10
1.32,4.18001E-10
1.31,4.17881E-10
1.3,4.17213E-10
1.29,4.17463E-10
1.28,4.18043E-10
1.27,4.16717E-10
1.26,4.17788E-10
1.25,4.17778E-10
1.24,4.16855E-10
1.23,4.16698E-10
1.22,4.17637E-10
1.21,4.16734E-10
1.2,4.17837E-10
1.19,4.17564E-10
1.18,4.16376E-10
1.17,4.17194E-10
1.16,4.17552E-10
1.15,4.17006E-10
1.14,4.16813E-10
1.13,4.17273E-10
1.12,4.16833E-10
1.11,4.17156E-10
1.1,4.17054E-10
1.09,4.17081E-10
1.08,4.16388E-10
1.07,4.16268E-10
1.06,4.16833E-10
1.05,4.16992E-10
1.04,4.16176E-10
1.03,4.16193E-10
1.02,4.16166E-10
1.01,4.15429E-10
1,4.15697E-10
0.99,4.16461E-10
0.98,4.15774E-10
0.97,4.15709E-10
0.96,4.16592E-10
0.95,4.15466E-10
0.94,4.15847E-10
0.93,4.15348E-10
0.92,4.15131E-10
0.91,4.15272E-10
0.9,4.15577E-10
0.89,4.15249E-10
0.88,4.15154E-10
0.87,4.14861E-10
0.86,4.1522E-10
0.85,4.14597E-10
0.84,4.14146E-10
0.83,4.13925E-10
0.82,4.14876E-10
0.81,4.14579E-10
0.8,4.13429E-10
0.79,4.13926E-10
0.78,4.14268E-10
0.77,4.1386E-10
0.76,4.13926E-10
0.75,4.14568E-10
0.74,4.14277E-10
0.73,4.13471E-10
0.72,4.1366E-10
0.71,4.13739E-10
0.7,4.13604E-10
0.69,4.13555E-10
0.68,4.1346E-10
0.67,4.13385E-10
0.66,4.13627E-10
0.65,4.12824E-10
0.64,4.13124E-10
0.63,4.12512E-10
0.62,4.13466E-10
0.61,4.12651E-10
0.6,4.12432E-10
0.59,4.13032E-10
0.58,4.1289E-10
0.57,4.11233E-10
0.56,4.11724E-10
0.55,4.12959E-10
0.54,4.12337E-10
0.53,4.12012E-10
0.52,4.12059E-10
0.51,4.11985E-10
0.5,4.11192E-10
0.49,4.11356E-10
0.48,4.11352E-10
0.47,4.10551E-10
0.46,4.11483E-10
0.45,4.10825E-10
0.44,4.10102E-10
0.43,4.09992E-10
0.42,4.10275E-10
0.41,4.10417E-10
0.4,4.10168E-10
0.39,4.10017E-10
0.38,4.10425E-10
0.37,4.09346E-10
0.36,4.09653E-10
0.35,4.08594E-10
0.34,4.07851E-10
0.33,4.09563E-10
0.32,4.08987E-10
0.31,4.07963E-10
0.3,4.07841E-10
0.29,4.07538E-10
0.28,4.07323E-10
0.27,4.06877E-10
0.26,4.06175E-10
0.25,4.07077E-10
0.24,4.0649E-10
0.23,4.05842E-10
0.22,4.05255E-10
0.21,4.03782E-10
0.2,4.02682E-10
0.19,4.01162E-10
0.18,3.99026E-10
0.17,3.98519E-10
0.16,3.95418E-10
0.15,3.9338E-10
0.14,3.92352E-10
0.13,3.90674E-10
0.12,3.90071E-10
0.11,3.8711E-10
0.1,3.8663E-10
0.09,3.86058E-10
0.08,3.83631E-10
0.07,3.82808E-10
0.06,3.82622E-10
0.05,3.80715E-10
0.04,3.78877E-10
0.03,3.77901E-10
0.02,3.77108E-10
0.01,3.75242E-10
0,3.73532E-10
-0.01,3.71161E-10
-0.02,3.70381E-10
-0.03,3.65813E-10
-0.04,3.60896E-10
-0.05,3.57435E-10
-0.06,3.55317E-10
-0.07,3.51393E-10
-0.08,3.47908E-10
-0.09,3.45486E-10
-0.1,3.4269E-10
-0.11,3.39543E-10
-0.12,3.36604E-10
-0.13,3.32173E-10
-0.14,3.2947E-10
-0.15,3.26468E-10
-0.16,3.23619E-10
-0.17,3.19011E-10
-0.18,3.15516E-10
-0.19,3.11843E-10
-0.2,3.0917E-10
-0.21,3.04653E-10
-0.22,3.00897E-10
-0.23,2.96489E-10
-0.24,2.94213E-10
-0.25,2.89976E-10
-0.26,2.86757E-10
-0.27,2.83404E-10
-0.28,2.80631E-10
-0.29,2.76446E-10
-0.3,2.73679E-10
-0.31,2.6895E-10
-0.32,2.68359E-10
-0.33,2.65977E-10
-0.34,2.63017E-10
-0.35,2.6003E-10
-0.36,2.57626E-10
-0.37,2.55303E-10
-0.38,2.53591E-10
-0.39,2.49999E-10
-0.4,2.48649E-10
-0.41,2.46709E-10
-0.42,2.44657E-10
-0.43,2.41929E-10
-0.44,2.4014E-10
-0.45,2.38164E-10
-0.46,2.36663E-10
-0.47,2.34799E-10
-0.48,2.33081E-10
-0.49,2.31341E-10
-0.5,2.29193E-10
-0.51,2.27236E-10
-0.52,2.25601E-10
-0.53,2.2403E-10
-0.54,2.2257E-10
-0.55,2.20481E-10
-0.56,2.1936E-10
-0.57,2.17991E-10
-0.58,2.16143E-10
-0.59,2.15028E-10
-0.6,2.13843E-10
-0.61,2.12759E-10
-0.62,2.11325E-10
-0.63,2.10263E-10
-0.64,2.08903E-10
-0.65,2.08196E-10
-0.66,2.07215E-10
-0.67,2.06963E-10
-0.68,2.05507E-10
-0.69,2.04164E-10
-0.7,2.03704E-10
-0.71,2.02763E-10
-0.72,2.01638E-10
-0.73,2.00733E-10
-0.74,1.98704E-10
-0.75,1.9904E-10
-0.76,1.97518E-10
-0.77,1.97196E-10
-0.78,1.96302E-10
-0.79,1.96009E-10
-0.8,1.94436E-10
-0.81,1.93788E-10
-0.82,1.93027E-10
-0.83,1.92681E-10
-0.84,1.91336E-10
-0.85,1.91983E-10
-0.86,1.9076E-10
-0.87,1.90203E-10
-0.88,1.89489E-10
-0.89,1.89306E-10
-0.9,1.88444E-10
-0.91,1.87833E-10
-0.92,1.87605E-10
-0.93,1.87391E-10
-0.94,1.86447E-10
-0.95,1.8626E-10
-0.96,1.86092E-10
-0.97,1.8544E-10
-0.98,1.8552E-10
-0.99,1.85757E-10
-1,1.84852E-10
-1.01,1.84826E-10
-1.02,1.84564E-10
-1.03,1.83838E-10
-1.04,1.83334E-10
-1.05,1.83634E-10
-1.06,1.83029E-10
-1.07,1.82918E-10
-1.08,1.82715E-10
-1.09,1.82196E-10
-1.1,1.81462E-10
-1.11,1.81272E-10
-1.12,1.81065E-10
-1.13,1.81211E-10
-1.14,1.80213E-10
-1.15,1.79864E-10
-1.16,1.80392E-10
-1.17,1.7978E-10
-1.18,1.79265E-10
-1.19,1.79632E-10
-1.2,1.78944E-10
-1.21,1.788E-10
-1.22,1.78196E-10
-1.23,1.78059E-10
-1.24,1.77976E-10
-1.25,1.77728E-10
-1.26,1.77789E-10
-1.27,1.76905E-10
-1.28,1.77165E-10
-1.29,1.7637E-10
-1.3,1.7634E-10
-1.31,1.75797E-10
-1.32,1.76147E-10
-1.33,1.75722E-10
-1.34,1.75327E-10
-1.35,1.75156E-10
-1.36,1.75441E-10
-1.37,1.74238E-10
-1.38,1.74104E-10
-1.39,1.74184E-10
-1.4,1.73077E-10
-1.41,1.73041E-10
-1.42,1.7305E-10
-1.43,1.73122E-10
-1.44,1.72083E-10
-1.45,1.72146E-10
-1.46,1.72302E-10
-1.47,1.71721E-10
-1.48,1.71747E-10
-1.49,1.71425E-10
-1.5,1.7004E-10
-1.51,1.70395E-10
-1.52,1.70602E-10
-1.53,1.70665E-10
-1.54,1.69724E-10
-1.55,1.69509E-10
-1.56,1.69492E-10
-1.57,1.69088E-10
-1.58,1.68602E-10
-1.59,1.69039E-10
-1.6,1.68265E-10
-1.61,1.68434E-10
-1.62,1.67891E-10
-1.63,1.67779E-10
-1.64,1.67461E-10
-1.65,1.67409E-10
-1.66,1.6673E-10
-1.67,1.66789E-10
-1.68,1.66602E-10
-1.69,1.6589E-10
-1.7,1.66004E-10
-1.71,1.65825E-10
-1.72,1.65419E-10
-1.73,1.65479E-10
-1.74,1.65246E-10
-1.75,1.64879E-10
-1.76,1.64576E-10
-1.77,1.64512E-10
-1.78,1.64376E-10
-1.79,1.64152E-10
-1.8,1.63613E-10
-1.81,1.63033E-10
-1.82,1.63705E-10
-1.83,1.62771E-10
-1.84,1.63037E-10
-1.85,1.62348E-10
-1.86,1.62587E-10
-1.87,1.62078E-10
-1.88,1.61862E-10
-1.89,1.61581E-10
-1.9,1.61187E-10
-1.91,1.61738E-10
-1.92,1.60805E-10
-1.93,1.60602E-10
-1.94,1.60325E-10
-1.95,1.60014E-10
-1.96,1.60242E-10
-1.97,1.59952E-10
-1.98,1.59335E-10
-1.99,1.58776E-10
-2,1.5864E-10
